City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
615,Aldan,RU,2020-10-11 23:44:38,58.6,125.39,19.8,91,100,11.54
616,Kinkala,CG,2020-10-11 23:44:38,-4.36,14.76,77.0,73,100,3.36
617,Marondera,ZW,2020-10-11 23:44:38,-18.19,31.55,59.52,99,100,4.07
618,Bonavista,CA,2020-10-11 23:35:27,48.65,-53.11,48.99,87,98,14.0
619,Bam,IR,2020-10-11 23:44:38,29.11,58.36,52.92,30,0,8.63
620,Brokopondo,SR,2020-10-11 23:35:07,4.75,-55.17,83.71,61,31,10.49
621,Asosa,ET,2020-10-11 23:44:39,10.07,34.53,63.77,84,87,2.86
622,Huilong,CN,2020-10-11 23:44:39,31.81,121.66,68.0,80,0,1.99
623,Sivaki,RU,2020-10-11 23:44:39,52.63,126.75,27.77,93,49,13.49
624,Ishigaki,JP,2020-10-11 23:39:42,24.34,124.16,80.6,94,40,5.82
625,Dauphin,CA,2020-10-11 23:44:39,51.15,-100.05,55.4,66,90,19.46
626,Offa,NG,2020-10-11 23:44:39,8.15,4.72,75.2,94,40,6.93
627,Matay,EG,2020-10-11 23:44:39,28.42,30.78,70.93,68,0,13.24
628,Lichinga,MZ,2020-10-11 23:44:40,-13.31,35.24,68.0,82,20,11.41
629,Colesberg,ZA,2020-10-11 23:44:40,-30.72,25.1,39.83,80,0,9.66
630,Marsabit,KE,2020-10-11 23:44:40,2.33,37.99,71.6,60,10,20.49
631,Dhoraji,IN,2020-10-11 23:44:40,21.73,70.45,77.95,86,47,5.44
632,Omboue,GA,2020-10-11 23:40:28,-1.57,9.26,76.69,84,98,8.68
633,Vung Tau,VN,2020-10-11 23:43:52,10.35,107.08,77.97,91,98,9.17
634,Laredo,US,2020-10-11 23:44:40,27.51,-99.51,98.6,30,1,11.41
635,Tabas,IR,2020-10-11 23:36:33,33.6,56.92,60.8,10,0,9.17
636,Kiruna,SE,2020-10-11 23:44:41,67.86,20.23,39.2,100,100,5.82
637,Batemans Bay,AU,2020-10-11 23:40:36,-35.72,150.18,64.99,75,100,1.99
638,Oakdale,US,2020-10-11 23:44:41,44.96,-92.96,66.2,59,1,21.92
639,Rawson,AR,2020-10-11 23:35:19,-43.3,-65.1,62.13,32,0,6.17
640,Oudtshoorn,ZA,2020-10-11 23:44:41,-33.59,22.2,46.4,93,14,3.36
641,Mitsamiouli,KM,2020-10-11 23:36:04,-11.38,43.28,80.22,80,0,10.45
642,Winnemucca,US,2020-10-11 23:44:42,40.97,-117.74,64.4,17,1,8.05
643,Gladstone,AU,2020-10-11 23:36:20,-23.85,151.25,75.2,64,75,11.41
644,Garden City,US,2020-10-11 23:44:42,42.33,-83.33,62.6,63,90,6.93
645,Boa Vista,BR,2020-10-11 23:36:12,2.82,-60.67,87.8,52,75,3.36
646,Payson,US,2020-10-11 23:41:19,40.04,-111.73,59.0,30,20,8.05
647,Gwanda,ZW,2020-10-11 23:44:42,-20.93,29.0,61.25,82,86,13.2
648,Olutanga,PH,2020-10-11 23:44:42,7.31,122.85,81.99,77,100,6.6
649,Daru,PG,2020-10-11 23:44:43,-9.08,143.21,81.37,78,95,15.61
650,Marsh Harbour,BS,2020-10-11 23:37:02,26.54,-77.06,82.54,77,99,12.03
651,Saint-Georges,GD,2020-10-11 23:35:33,12.06,-61.75,84.2,79,20,13.87
652,Barcelona,ES,2020-10-11 23:43:01,41.39,2.16,60.01,82,20,9.17
653,Puerto Morazan,NI,2020-10-11 23:44:43,12.85,-87.17,87.8,74,20,4.7
654,Pradopolis,BR,2020-10-11 23:44:43,-21.36,-48.07,78.8,26,0,4.7
655,Frome,GB,2020-10-11 23:43:03,51.23,-2.32,46.0,92,61,1.66
656,Ust-Tsilma,RU,2020-10-11 23:44:43,65.44,52.15,45.05,90,98,4.99
657,Rioja,AR,2020-10-11 23:44:44,-29.41,-66.85,60.57,33,0,1.32
658,Anqing,CN,2020-10-11 23:44:44,30.51,117.05,67.21,70,0,8.63
659,Kamenka,RU,2020-10-11 23:40:13,51.32,42.77,48.99,46,100,14.23
660,Angoche,MZ,2020-10-11 23:35:29,-16.23,39.91,76.87,87,94,7.63
661,Floro,NO,2020-10-11 23:42:49,61.6,5.03,48.2,70,59,5.82
662,Felanitx,ES,2020-10-11 23:40:33,39.47,3.15,55.4,81,40,4.7
663,Pudozh,RU,2020-10-11 23:44:44,61.81,36.53,49.03,97,100,3.51
664,Provost,CA,2020-10-11 23:44:45,52.35,-110.27,44.29,60,100,19.62
